timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1613809739546,29,GET Activties,200,OK,Endurance Test Suite 1-3,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/2,29,0,0
1613809739545,30,GET Activties,200,OK,Endurance Test Suite 1-26,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/5,30,0,0
1613809739546,29,GET Activties,200,OK,Endurance Test Suite 1-22,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/1,29,0,0
1613809739545,30,GET Activties,200,OK,Endurance Test Suite 1-20,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/4,30,0,0
1613809739545,31,GET Activties,200,OK,Endurance Test Suite 1-8,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/2,31,0,0
1613809739545,31,GET Activties,200,OK,Endurance Test Suite 1-19,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/4,31,0,0
1613809739542,39,GET Activties,200,OK,Endurance Test Suite 1-25,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/3,39,0,0
1613809739553,28,GET Activties,200,OK,Endurance Test Suite 1-24,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/5,28,0,0
1613809739545,40,GET Activties,200,OK,Endurance Test Suite 1-13,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/3,40,0,0
1613809739857,30,GET Activties,200,OK,Endurance Test Suite 1-17,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/1,30,0,0
1613809739858,31,GET Activties,200,OK,Endurance Test Suite 1-5,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/2,31,0,0
1613809739872,31,GET Activties,200,OK,Endurance Test Suite 1-9,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/3,31,0,0
1613809739872,33,GET Activties,200,OK,Endurance Test Suite 1-12,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/4,33,0,0
1613809739873,33,GET Activties,200,OK,Endurance Test Suite 1-30,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/5,33,0,0
1613809739874,34,GET Activties,200,OK,Endurance Test Suite 1-28,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/1,34,0,0
1613809739874,34,GET Activties,200,OK,Endurance Test Suite 1-27,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/3,34,0,0
1613809739875,33,GET Activties,200,OK,Endurance Test Suite 1-2,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/3,33,0,0
1613809739874,34,GET Activties,200,OK,Endurance Test Suite 1-21,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/2,34,0,0
1613809739875,33,GET Activties,200,OK,Endurance Test Suite 1-6,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/5,33,0,0
1613809739875,34,GET Activties,200,OK,Endurance Test Suite 1-22,text,true,,350,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/2,34,0,0
1613809739875,34,GET Activties,200,OK,Endurance Test Suite 1-7,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/5,34,0,0
1613809739874,35,GET Activties,200,OK,Endurance Test Suite 1-23,text,true,,350,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/4,35,0,0
1613809739875,35,GET Activties,200,OK,Endurance Test Suite 1-29,text,true,,350,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/4,34,0,0
1613809739877,33,GET Activties,200,OK,Endurance Test Suite 1-19,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/5,33,0,0
1613809739878,32,GET Activties,200,OK,Endurance Test Suite 1-3,text,true,,350,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/4,32,0,0
1613809739875,35,GET Activties,200,OK,Endurance Test Suite 1-1,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/1,35,0,0
1613809739878,32,GET Activties,200,OK,Endurance Test Suite 1-11,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/5,32,0,0
1613809739877,34,GET Activties,200,OK,Endurance Test Suite 1-14,text,true,,350,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/4,34,0,0
1613809739878,33,GET Activties,200,OK,Endurance Test Suite 1-15,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/1,33,0,0
1613809739877,36,GET Activties,200,OK,Endurance Test Suite 1-16,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/1,36,0,0
1613809739878,36,GET Activties,200,OK,Endurance Test Suite 1-18,text,true,,350,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/2,36,0,0
1613809739877,37,GET Activties,200,OK,Endurance Test Suite 1-10,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/3,37,0,0
1613809739879,35,GET Activties,200,OK,Endurance Test Suite 1-26,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/3,35,0,0
1613809739879,35,GET Activties,200,OK,Endurance Test Suite 1-20,text,true,,350,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/2,35,0,0
1613809739879,35,GET Activties,200,OK,Endurance Test Suite 1-8,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/1,35,0,0
1613809739881,33,GET Activties,200,OK,Endurance Test Suite 1-25,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/3,33,0,0
1613809739877,38,GET Activties,200,OK,Endurance Test Suite 1-4,text,true,,350,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/2,38,0,0
1613809739882,33,GET Activties,200,OK,Endurance Test Suite 1-24,text,true,,350,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/4,33,0,0
1613809739885,30,GET Activties,200,OK,Endurance Test Suite 1-13,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/5,30,0,0
1613809740188,31,GET Activties,200,OK,Endurance Test Suite 1-17,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/1,31,0,0
