timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1613809273281,137,GET Activties,200,OK,Stress Test Suite 1-18,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/1,137,0,102
1613809273281,141,GET Activties,200,OK,Stress Test Suite 1-30,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/2,141,0,109
1613809273284,138,GET Activties,200,OK,Stress Test Suite 1-1,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/4,138,0,109
1613809273284,138,GET Activties,200,OK,Stress Test Suite 1-14,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/1,138,0,107
1613809273281,141,GET Activties,200,OK,Stress Test Suite 1-4,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/3,141,0,109
1613809273284,139,GET Activties,200,OK,Stress Test Suite 1-28,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/3,139,0,109
1613809273285,139,GET Activties,200,OK,Stress Test Suite 1-2,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/2,139,0,105
1613809273283,142,GET Activties,200,OK,Stress Test Suite 1-26,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/5,142,0,110
1613809273285,142,GET Activties,200,OK,Stress Test Suite 1-12,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/5,142,0,114
1613809273284,144,GET Activties,200,OK,Stress Test Suite 1-20,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/4,144,0,114
1613809273372,131,GET Activties,200,OK,Stress Test Suite 1-3,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/1,131,0,98
1613809273373,131,GET Activties,200,OK,Stress Test Suite 1-16,text,true,,350,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/2,131,0,101
1613809273381,124,GET Activties,200,OK,Stress Test Suite 1-7,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/5,124,0,97
1613809273374,131,GET Activties,200,OK,Stress Test Suite 1-19,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/3,131,0,103
1613809273377,129,GET Activties,200,OK,Stress Test Suite 1-9,text,true,,350,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/4,129,0,100
1613809273382,125,GET Activties,200,OK,Stress Test Suite 1-22,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/1,125,0,95
1613809273394,128,GET Activties,200,OK,Stress Test Suite 1-27,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/4,128,0,97
1613809273391,135,GET Activties,200,OK,Stress Test Suite 1-17,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/2,135,0,105
